0.026401996612548828,0
0.039987802505493164,0
0.05404806137084961,1
0.07611393928527832,1
0.10117316246032715,2
0.11627626419067383,2
0.13005781173706055,2
0.14599823951721191,1
0.1597914695739746,0
0.17382073402404785,0
0.1889204978942871,0
0.20375514030456543,0
0.21843457221984863,1
0.2329692840576172,2
0.2560575008392334,2
0.2699902057647705,2
0.28422069549560547,3
0.3003273010253906,3
0.31564831733703613,4
0.3296217918395996,4
0.3516879081726074,4
0.375718355178833,4
0.40328454971313477,4
0.4308779239654541,3
0.45827150344848633,3
0.48316264152526855,3
0.5107173919677734,3
0.5368218421936035,3
0.5652391910552979,3
0.5904204845428467,3
0.6195523738861084,3
0.6420760154724121,3
0.6729385852813721,3
0.7007112503051758,4
0.7288663387298584,4
0.7569200992584229,2
0.7825391292572021,0
0.8102447986602783,-3
0.8397395610809326,-5
0.8668837547302246,-5
0.8930270671844482,-3
0.9222090244293213,0
0.9461991786956787,3
0.973931074142456,5
1.0015394687652588,6
1.0300962924957275,5
1.0591614246368408,4
1.0886037349700928,2
1.1171393394470215,1
1.14265775680542,0
1.1723129749298096,0
1.1983797550201416,1
1.2251737117767334,3
1.250103235244751,4
1.2737982273101807,5
1.3013288974761963,5
1.3301143646240234,5
1.356959342956543,4
1.3846352100372314,4
1.4096994400024414,4
1.4383656978607178,3
1.4728422164916992,0
1.4991538524627686,0
1.5264430046081543,0
1.5512943267822266,0
1.580275297164917,0
1.6030080318450928,0
1.6323940753936768,0
1.6599347591400146,0
1.6869401931762695,0
1.7138447761535645,0
1.7415587902069092,0
1.7642090320587158,0
1.7903659343719482,0
1.8137693405151367,2
1.8420665264129639,3
1.8724560737609863,3
1.9004647731781006,2
1.9291784763336182,2
1.956617832183838,0
1.9828143119812012,-2
2.0071322917938232,-2
