0.017498016357421875,0
0.027189970016479492,0
0.034995079040527344,1
0.043973684310913086,3
0.05300188064575195,5
0.06181621551513672,9
0.07177257537841797,13
0.08062458038330078,17
0.08996701240539551,22
0.09921550750732422,27
0.10790538787841797,33
0.11687278747558594,39
0.12638139724731445,44
0.13443827629089355,51
0.1432952880859375,58
0.15314531326293945,64
0.1619582176208496,71
0.17084240913391113,77
0.1806621551513672,85
0.1896350383758545,91
0.2039031982421875,99
0.22375726699829102,113
0.23444199562072754,128
0.2520463466644287,139
0.2723689079284668,152
0.28946352005004883,167
0.3037412166595459,182
0.3211827278137207,196
0.339768648147583,207
0.3531057834625244,224
0.37241339683532715,234
0.3839282989501953,249
0.40161585807800293,260
0.4144582748413086,278
0.4354536533355713,290
0.45034289360046387,304
0.4669053554534912,315
0.48084306716918945,329
0.49769115447998047,344
0.5160171985626221,358
0.5324544906616211,371
0.5493946075439453,385
0.5631215572357178,402
0.582921028137207,411
0.59470534324646,423
0.6237139701843262,429
0.6477751731872559,432
0.6675887107849121,426
0.6839137077331543,419
0.6993951797485352,408
0.7191519737243652,402
0.730039119720459,392
0.7509510517120361,386
0.7663116455078125,382
0.781606912612915,382
0.7976233959197998,384
0.8136579990386963,389
0.8279457092285156,394
0.844703197479248,400
0.8633244037628174,405
0.8749270439147949,411
0.8963909149169922,412
0.9105143547058105,412
0.9268958568572998,411
0.9404914379119873,408
0.9644064903259277,404
0.9773221015930176,399
0.9960103034973145,396
1.010688066482544,393
1.0264039039611816,393
1.0409629344940186,393
1.057222604751587,394
1.0807976722717285,395
1.0933172702789307,399
1.1137816905975342,402
1.1245439052581787,404
1.1437315940856934,405
1.157059907913208,405
1.1769800186157227,405
1.187168836593628,403
1.2076504230499268,402
1.2219221591949463,400
1.2394378185272217,399
1.2543513774871826,398
1.2704508304595947,397
1.2862730026245117,397
1.3018162250518799,398
1.3174657821655273,399
1.3320481777191162,399
1.3504393100738525,400
1.3633317947387695,401
1.3836588859558105,401
1.3972389698028564,401
1.4169025421142578,401
1.4284265041351318,400
1.4472520351409912,400
1.470672607421875,400
1.4846386909484863,400
1.5009655952453613,400
1.5185463428497314,400
1.5347702503204346,400
1.548628807067871,400
1.569004774093628,400
1.57958984375,400
1.59928560256958,400
1.6103615760803223,400
1.6298458576202393,400
1.6442975997924805,400
1.6608548164367676,400
1.6762843132019043,400
1.6914141178131104,400
1.7073118686676025,400
1.723811149597168,400
1.737494707107544,400
1.7536273002624512,400
1.7698452472686768,400
1.7845854759216309,400
1.7999379634857178,400
1.8159246444702148,400
1.8325693607330322,400
1.8453726768493652,400
1.863121747970581,400
1.879286766052246,400
1.8935692310333252,400
1.9098479747772217,400
1.9268462657928467,400
1.939659595489502,400
1.959864854812622,400
1.978254795074463,400
1.9930298328399658,400
2.0085930824279785,400
2.0217976570129395,400
2.038625717163086,400
2.052719831466675,400
2.0692179203033447,400
2.0867223739624023,400
2.0995233058929443,400
2.117342710494995,400
2.129793643951416,400
2.1469826698303223,400
2.1636271476745605,400
2.178725481033325,400
2.193190813064575,400
2.208427906036377,400
2.223618984222412,400
2.2389445304870605,400
2.2536492347717285,400
2.272862195968628,400
2.290750741958618,400
2.302554130554199,400
2.319882392883301,400
2.3330962657928467,400
2.350039005279541,400
2.3630013465881348,400
2.3809316158294678,400
2.3935718536376953,400
2.4109010696411133,400
2.424675226211548,400
2.4418704509735107,400
2.4544661045074463,400
2.4750094413757324,400
2.4902851581573486,400
2.506040096282959,400
2.5204062461853027,400
2.537095546722412,400
2.5508761405944824,400
2.567227363586426,400
2.5818052291870117,400
2.597881317138672,400
