0.014856576919555664,0,2,6.28
0.033934831619262695,4,107,6.26873176225911
0.05221271514892578,9,286,6.20116725736203
0.07114148139953613,18,417,6.079928711697113
0.09395933151245117,30,522,5.958339690720916
0.11231136322021484,40,577,5.750729944220808
0.1318047046661377,52,612,5.581528674850431
0.15020751953125,64,636,5.408788796929028
0.16864538192749023,76,647,5.200164817793423
0.18776321411132812,88,644,5.009383230298854
0.20520853996276855,100,645,4.836859359610117
0.22475051879882812,112,638,4.645319601034005
0.2429828643798828,124,626,4.436148451259362
0.2612800598144531,135,609,4.280928146222893
0.2808208465576172,146,595,4.0721339362218085
0.29922986030578613,157,574,3.917034986242103
0.3175666332244873,167,557,3.7611063396071227
0.3360285758972168,178,531,3.5877193936620384
0.3546147346496582,186,515,3.4323395865961506
0.37388134002685547,196,494,3.293141585767857
0.39228081703186035,204,471,3.154167221566761
0.4107999801635742,213,455,3.0164543300676914
0.4302515983581543,221,435,2.8950841773471097
0.4486069679260254,229,417,2.7739953585498682
0.4661099910736084,236,399,2.67128847263817
0.4852139949798584,243,373,2.5501538774737416
0.5089156627655029,252,358,2.4294918279330915
0.5285060405731201,258,343,2.3302484487200017
0.5458598136901855,265,330,2.2265130250580603
0.564258337020874,270,315,2.1761335917794344
0.5836293697357178,276,298,2.0712580504722284
0.601830244064331,281,288,2.0032045490694115
0.6203274726867676,286,274,1.9344374608593435
0.6399846076965332,291,260,1.8654901282034748
0.6585056781768799,296,253,1.7974685748902575
0.6773021221160889,300,241,1.7292701149913468
0.6950008869171143,304,234,1.6778247122455578
0.713594913482666,309,226,1.6270206554775521
0.7324762344360352,313,215,1.5747689210972418
0.7508931159973145,316,208,1.5234088722027712
0.7696659564971924,320,194,1.4724641484730956
0.7889182567596436,324,191,1.4212271235654415
0.8067536354064941,327,178,1.3884645379520233
0.8247883319854736,330,175,1.3545575431589167
0.8441545963287354,333,166,1.3027168424089774
0.862302303314209,336,160,1.2865823826132319
0.8818082809448242,339,155,1.2350938261046256
0.9036765098571777,342,149,1.2008542373936724
0.9221704006195068,345,146,1.1717087000438031
0.9422781467437744,348,140,1.155317225019786
0.9606783390045166,351,135,1.1220835242940623
0.9789655208587646,353,134,1.0888543535213424
0.998633623123169,356,130,1.0723217346984963
1.0159530639648438,358,125,1.0570322303470867
1.0350944995880127,360,122,1.0405244070564672
1.0536675453186035,362,119,1.005531654054133
1.0720548629760742,364,113,0.9900878928820438
1.0912926197052002,366,111,0.9736322832602484
1.1100261211395264,368,109,0.9577426793452393
1.128502368927002,370,105,0.9414694599364566
1.1472177505493164,372,102,0.9251685839724972
1.1649212837219238,374,101,0.9092658670356384
1.1843571662902832,376,99,0.8926800808696536
1.2024977207183838,378,95,0.87530822864837
1.2208609580993652,379,93,0.877269122606088
1.2404420375823975,381,92,0.8603717233572166
1.2587077617645264,383,92,0.8438724831354456
1.2759878635406494,384,91,0.8285448318113788
1.3002398014068604,386,86,0.8293379515686574
1.3185882568359375,388,84,0.8134969850437859
1.3377220630645752,390,83,0.8011056969399339
1.3550848960876465,391,83,0.8020275627299274
1.3736066818237305,392,81,0.7861293757460714
1.3925483226776123,394,79,0.7861767221879195
1.4109008312225342,396,80,0.7698682168294297
1.4297232627868652,397,80,0.7711376969077532
1.4488346576690674,398,78,0.75475027499958
1.466141700744629,400,76,0.7568489748960188
1.4845867156982422,401,72,0.7576790495330581
1.503887414932251,402,72,0.7400263402255929
1.5220489501953125,404,72,0.7420489845952982
1.5422215461730957,405,72,0.7429470085273815
1.560744285583496,407,72,0.7269894553173293
1.5789635181427002,408,70,0.7288902677931128
1.5984370708465576,409,69,0.7298798444595711
1.6158010959625244,410,69,0.713276892155891
1.6341407299041748,412,70,0.7153743999594333
1.6531848907470703,413,68,0.715226481584998
1.6717772483825684,414,68,0.6994925650021431
1.6903154850006104,416,67,0.7005217191527322
1.7129395008087158,417,65,0.7013186536072755
1.731787919998169,418,64,0.6894807350255192
1.7510216236114502,420,64,0.6907247043158797
1.7695741653442383,420,63,0.6915459574654914
1.7878358364105225,422,64,0.6933399584178384
1.806166172027588,423,62,0.6947915902905955
1.8246169090270996,424,61,0.6788271229417493
1.8429555892944336,425,61,0.6960445206315686
1.8680016994476318,427,62,0.67971956439112
1.8988037109375,429,62,0.6642052313196176
1.9160830974578857,430,62,0.6822829828060213
1.934568166732788,431,60,0.6840102265562198
1.9547216892242432,432,60,0.6664404869142828
1.9857778549194336,434,60,0.6519723345678772
2.0049335956573486,435,61,0.6838941981237854
2.023318290710449,436,62,0.6680010179300906
2.041809558868408,438,61,0.6679770772167881
2.060856342315674,439,59,0.6690911083815365
2.0793020725250244,440,60,0.6705801719712126
2.1019656658172607,441,60,0.6715847690081542
2.120450258255005,442,61,0.6553868898703676
2.138913631439209,444,61,0.660355434203451
2.1579747200012207,444,60,0.661306863897253
2.1756436824798584,446,60,0.6634871029477445
2.1939022541046143,447,60,0.6643352973967955
2.2131917476654053,448,60,0.6641725970704551
2.231788396835327,449,61,0.6659191527255608
2.2509214878082275,450,62,0.6496325818763484
2.269822359085083,452,62,0.6504376225625821
2.287719964981079,452,61,0.6524106758678334
2.3060195446014404,454,59,0.6536548835767721
2.3246729373931885,455,60,0.6539621062698417
2.3429384231567383,456,61,0.6549903067461145
2.362022638320923,457,61,0.6561412927906236
2.380585193634033,458,61,0.640332989611089
2.3988683223724365,459,62,0.641105843789143
2.4179680347442627,460,59,0.6421667076107536
2.435645580291748,462,57,0.6442396583006484
2.4549522399902344,462,56,0.6450642493103693
2.473323106765747,464,55,0.6450488916659136
2.4917919635772705,464,59,0.6468118982029765
2.5146634578704834,466,60,0.6304409271767621
2.532784938812256,467,59,0.653532958655644
2.551069736480713,468,59,0.636693256702916
2.570673942565918,469,58,0.6373447558242074
